route_id,service_id,shape_id,trip_id,trip_headsign,trip_short_name,direction_id
4-41,20_LAV,4-41-R-2,20-41-1-1-081000,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-083000,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-085700,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-091400,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-120400,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-122100,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-124500,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-130100,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-132000,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-134000,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-140000,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-141900,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-160000,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-162300,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-164500,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-170400,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-172500,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-174800,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-181000,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-183000,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-184700,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-201700,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-203500,Grand Marché,,1
4-41,20_LAV,4-41-A-11,20-41-1-1-205700,CHEVIGNY Z.I.,,0
4-41,20_LAV,4-41-R-2,20-41-1-1-211200,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-052000,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-053700,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-060000,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-061600,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-063800,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-065500,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-071700,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-073300,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-075100,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-081000,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-083000,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-085700,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-091400,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-120400,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-122100,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-124500,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-130100,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-132000,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-134000,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-140000,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-141900,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-160000,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-162300,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-164500,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-170400,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-172500,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-174800,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-181000,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-183000,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-184700,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-201700,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-203500,Grand Marché,,1
4-41,23_LAV,4-41-A-11,23-41-1-1-205700,CHEVIGNY Z.I.,,0
4-41,23_LAV,4-41-R-2,23-41-1-1-211200,Grand Marché,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-063500,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-065500,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-070000,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-072000,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-072500,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-074500,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-074900,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-081000,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-081500,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-083500,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-083900,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-090000,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-090800,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-092700,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-093000,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-095100,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-095400,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-101400,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-102000,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-104000,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-104400,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-110400,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-110500,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-112400,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-112700,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-A-10,20-42-2-1-114600,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-114700,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-3-1-115900,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-120500,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-121400,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-3-1-121800,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-122800,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-123300,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-3-1-124200,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-124700,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-125600,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-3-1-130100,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-131000,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-131600,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-3-1-132700,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-133000,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-134200,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-3-1-134700,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-135800,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-140300,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-3-1-141400,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-141700,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-142800,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-3-1-143300,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-144500,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-144700,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-3-1-145900,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-150400,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-151500,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-3-1-151800,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-153000,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-153400,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-3-1-154600,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-154900,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-160000,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-3-1-160500,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-161400,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-162000,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-3-1-163000,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-163400,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-164500,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-3-1-165000,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-170000,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-170500,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-3-1-171500,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-172000,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-173000,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-3-1-173500,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-174600,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-175000,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-3-1-180100,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-180600,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-181600,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-3-1-182000,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-183100,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-1-1-183500,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-3-1-184600,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-185100,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-1-1-190400,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-3-1-190600,Les Ateliers,,1
4-42,20_LAV,4-42-R-20,20-42-1-1-192600,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-192800,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-194600,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-200600,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-202600,Les Ateliers,,1
4-42,20_LAV,4-42-A-10,20-42-2-1-204500,CHENOVE C. Cial,,0
4-42,20_LAV,4-42-R-20,20-42-2-1-210700,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-064300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-070100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-070800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-072500,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-073400,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-075300,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-075800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-081700,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-082100,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-084000,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-084900,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-090600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-091400,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-093100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-093800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-095600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-100300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-102100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-102800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-104600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-105300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-111100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-112000,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-113800,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-114100,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-120100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-120500,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-122600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-123200,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-125100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-125900,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-131600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-131700,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-A-10,21-42-3-A-133300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-133600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-134800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-3-A-135100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-140300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-140600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-3-A-141800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-142100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-143300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-3-A-143600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-144600,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-145100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-3-A-150300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-150600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-151800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-3-A-152100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-153100,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-153600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-3-A-154800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-155100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-160300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-3-A-160600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-161600,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-162100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-3-A-163300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-163600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-164800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-3-A-165100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-170300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-170600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-3-A-171600,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-172100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-173300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-3-A-173600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-174800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-175100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-3-A-180300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-180600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-181800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-3-A-182100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-183300,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-183600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-3-A-184800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-185100,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-2-A-190400,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-3-A-190600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-191700,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-2-A-192200,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-3-A-193500,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-193600,Les Ateliers,,1
4-42,21_Samedi,4-42-R-20,21-42-3-A-195300,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-1-A-195700,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-1-A-201600,Les Ateliers,,1
4-42,21_Samedi,4-42-A-10,21-42-3-A-201800,CHENOVE C. Cial,,0
4-42,21_Samedi,4-42-R-20,21-42-3-A-203600,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-063500,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-065500,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-070000,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-072000,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-072500,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-074500,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-074900,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-081000,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-081500,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-083500,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-083900,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-090000,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-090800,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-092700,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-093000,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-095100,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-095400,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-101400,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-102000,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-104000,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-104400,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-110400,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-110500,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-112400,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-112700,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-A-10,23-42-2-1-114600,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-114700,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-3-1-115900,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-120500,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-121400,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-3-1-121800,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-122800,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-123300,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-3-1-124200,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-124700,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-125600,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-3-1-130100,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-131000,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-131600,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-3-1-132700,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-133000,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-134200,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-3-1-134700,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-135800,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-140300,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-3-1-141400,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-141700,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-142800,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-3-1-143300,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-144500,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-144700,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-3-1-145900,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-150400,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-151500,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-3-1-151800,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-153000,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-153400,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-3-1-154600,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-154900,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-160000,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-3-1-160500,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-161400,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-162000,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-3-1-163000,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-163400,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-164500,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-3-1-165000,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-170000,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-170500,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-3-1-171500,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-172000,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-173000,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-3-1-173500,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-174600,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-175000,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-3-1-180100,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-180600,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-181600,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-3-1-182000,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-183100,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-1-1-183500,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-3-1-184600,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-185100,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-1-1-190400,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-3-1-190600,Les Ateliers,,1
4-42,23_LAV,4-42-R-20,23-42-1-1-192600,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-192800,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-194600,Les Ateliers,,1
4-42,23_LAV,4-42-A-10,23-42-2-1-200600,CHENOVE C. Cial,,0
4-42,23_LAV,4-42-R-20,23-42-2-1-202600,Les Ateliers,,1
