trip_id,stop_id,direction_id,arrival_delay,arrival_time,departure_delay,departure_time,schedule_relationship
13-L8-6-1-095100,4-359,1,0,1698743520,0,1698743520,SCHEDULED
13-L8-6-1-095100,4-360,1,0,1698743572,0,1698743572,SCHEDULED
13-L8-6-1-095100,4-361,1,1,1698743625,1,1698743625,SCHEDULED
13-L8-6-1-095100,4-831,1,1,1698743701,1,1698743701,SCHEDULED
13-L8-6-1-095100,4-832,1,1,1698743761,1,1698743761,SCHEDULED
13-L8-6-1-095100,4-1439,1,1,1698743878,1,1698743878,SCHEDULED
13-L8-6-1-095100,4-541,1,1,1698743941,1,1698743941,SCHEDULED
13-L8-6-1-095100,4-366,1,1,1698744008,1,1698744008,SCHEDULED
13-L8-6-1-095100,4-367,1,1,1698744046,1,1698744046,SCHEDULED
13-L8-6-1-095100,4-483,1,1,1698744112,1,1698744112,SCHEDULED
13-L8-6-1-095100,4-372,1,1,1698744144,1,1698744144,SCHEDULED
13-L8-6-1-095100,4-373,1,1,1698744181,1,1698744181,SCHEDULED
13-L8-6-1-095100,4-374,1,1,1698744229,1,1698744229,SCHEDULED
13-L8-6-1-095100,4-375,1,1,1698744261,1,1698744261,SCHEDULED
13-L8-6-1-095100,4-376,1,1,1698744361,1,1698744361,SCHEDULED
13-L9-1-1-090900,4-633,0,-228,1698739512,22,1698739762,SCHEDULED
13-L9-1-1-090900,4-1620,0,-8,1698739912,68,1698739988,SCHEDULED
13-L9-1-1-090900,4-271,0,74,1698740062,81,1698740069,SCHEDULED
13-L9-1-1-090900,4-272,0,68,1698740112,93,1698740137,SCHEDULED
13-L9-1-1-090900,4-273,0,62,1698740162,108,1698740208,SCHEDULED
13-L9-1-1-090900,4-1229,0,98,1698740258,105,1698740265,SCHEDULED
13-L9-1-1-090900,4-1230,0,6,1698740346,40,1698740380,SCHEDULED
13-L9-1-1-090900,4-785,0,34,1698740421,59,1698740446,SCHEDULED
13-L9-1-1-090900,4-297,0,46,1698740495,59,1698740508,SCHEDULED
13-L9-1-1-090900,4-298,0,64,1698740595,64,1698740595,SCHEDULED
13-L9-1-1-090900,4-415,0,52,1698740645,75,1698740668,SCHEDULED
13-L9-1-1-090900,4-551,0,103,1698740803,103,1698740803,SCHEDULED
13-L9-1-1-090900,4-331,0,78,1698740855,78,1698740855,SCHEDULED
13-L9-1-1-090900,4-338,0,59,1698740861,59,1698740861,SCHEDULED
13-L9-1-1-090900,4-423,0,59,1698740917,59,1698740917,SCHEDULED
13-L9-1-1-090900,4-424,0,78,1698740982,78,1698740982,SCHEDULED
13-L9-1-1-090900,4-425,0,103,1698741043,103,1698741043,SCHEDULED
13-L9-1-1-090900,4-426,0,103,1698741096,103,1698741096,SCHEDULED
13-L9-1-1-090900,4-427,0,59,1698741098,59,1698741098,SCHEDULED
13-L9-1-1-090900,4-783,0,59,1698741160,59,1698741160,SCHEDULED
13-L9-1-1-090900,4-1359,0,78,1698741215,78,1698741215,SCHEDULED
13-L9-1-1-090900,4-784,0,103,1698741283,103,1698741283,SCHEDULED
13-L9-1-1-090900,4-542,0,75,1698741344,75,1698741344,SCHEDULED
13-L9-1-1-090900,4-731,0,78,1698741391,78,1698741391,SCHEDULED
13-L9-1-1-090900,4-495,0,59,1698741465,59,1698741465,SCHEDULED
13-L9-1-1-090900,4-543,0,103,1698741583,103,1698741583,SCHEDULED
13-L9-1-1-090900,4-1078,0,103,1698741823,103,1698741823,SCHEDULED
13-L9-2-1-092800,4-1078,1,-1392,1698739488,0,1698740880,SCHEDULED
13-L9-2-1-092800,4-544,1,0,1698741001,0,1698741001,SCHEDULED
13-L9-2-1-092800,4-545,1,0,1698741065,0,1698741065,SCHEDULED
13-L9-2-1-092800,4-763,1,0,1698741156,0,1698741156,SCHEDULED
13-L9-2-1-092800,4-764,1,0,1698741217,0,1698741217,SCHEDULED
13-L9-2-1-092800,4-10001,1,0,1698741300,0,1698741300,SCHEDULED
13-L9-2-1-092800,4-1344,1,0,1698741322,0,1698741322,SCHEDULED
13-L9-2-1-092800,4-782,1,0,1698741341,0,1698741341,SCHEDULED
13-L9-2-1-092800,4-459,1,0,1698741372,0,1698741372,SCHEDULED
13-L9-2-1-092800,4-460,1,0,1698741395,0,1698741395,SCHEDULED
13-L9-2-1-092800,4-435,1,0,1698741420,0,1698741420,SCHEDULED
13-L9-2-1-092800,4-436,1,0,1698741466,0,1698741466,SCHEDULED
13-L9-2-1-092800,4-437,1,0,1698741557,0,1698741557,SCHEDULED
13-L9-2-1-092800,4-438,1,0,1698741613,0,1698741613,SCHEDULED
13-L9-2-1-092800,4-439,1,0,1698741648,0,1698741648,SCHEDULED
13-L9-2-1-092800,4-1347,1,0,1698741752,0,1698741752,SCHEDULED
13-L9-2-1-092800,4-445,1,0,1698741840,0,1698741840,SCHEDULED
13-L9-2-1-092800,4-320,1,0,1698741909,0,1698741909,SCHEDULED
13-L9-2-1-092800,4-321,1,0,1698741989,0,1698741989,SCHEDULED
13-L9-2-1-092800,4-779,1,0,1698742047,0,1698742047,SCHEDULED
13-L9-2-1-092800,4-78,1,0,1698742080,0,1698742080,SCHEDULED
13-L9-2-1-092800,4-1223,1,0,1698742200,0,1698742200,SCHEDULED
13-L9-2-1-092800,4-234,1,0,1698742249,0,1698742249,SCHEDULED
13-L9-2-1-092800,4-235,1,0,1698742286,0,1698742286,SCHEDULED
13-L9-2-1-092800,4-236,1,0,1698742399,0,1698742399,SCHEDULED
13-L9-2-1-092800,4-237,1,0,1698742500,0,1698742500,SCHEDULED
13-L9-3-1-094600,4-1078,1,-1262,1698740698,0,1698741960,SCHEDULED
13-L9-3-1-094600,4-544,1,0,1698742081,0,1698742081,SCHEDULED
13-L9-3-1-094600,4-545,1,0,1698742145,0,1698742145,SCHEDULED
13-L9-3-1-094600,4-763,1,0,1698742236,0,1698742236,SCHEDULED
13-L9-3-1-094600,4-764,1,0,1698742297,0,1698742297,SCHEDULED
13-L9-3-1-094600,4-10001,1,0,1698742380,0,1698742380,SCHEDULED
13-L9-3-1-094600,4-1344,1,0,1698742402,0,1698742402,SCHEDULED
13-L9-3-1-094600,4-782,1,0,1698742421,0,1698742421,SCHEDULED
13-L9-3-1-094600,4-459,1,0,1698742452,0,1698742452,SCHEDULED
13-L9-3-1-094600,4-460,1,0,1698742475,0,1698742475,SCHEDULED
13-L9-3-1-094600,4-435,1,0,1698742500,0,1698742500,SCHEDULED
13-L9-3-1-094600,4-436,1,0,1698742546,0,1698742546,SCHEDULED
13-L9-3-1-094600,4-437,1,0,1698742637,0,1698742637,SCHEDULED
13-L9-3-1-094600,4-438,1,0,1698742693,0,1698742693,SCHEDULED
13-L9-3-1-094600,4-439,1,0,1698742728,0,1698742728,SCHEDULED
13-L9-3-1-094600,4-1347,1,0,1698742832,0,1698742832,SCHEDULED
13-L9-3-1-094600,4-445,1,0,1698742920,0,1698742920,SCHEDULED
13-L9-3-1-094600,4-320,1,0,1698742989,0,1698742989,SCHEDULED
13-L9-3-1-094600,4-321,1,0,1698743069,0,1698743069,SCHEDULED
13-L9-3-1-094600,4-779,1,0,1698743127,0,1698743127,SCHEDULED
13-L9-3-1-094600,4-78,1,0,1698743160,0,1698743160,SCHEDULED
13-L9-3-1-094600,4-1223,1,0,1698743280,0,1698743280,SCHEDULED
13-L9-3-1-094600,4-234,1,0,1698743329,0,1698743329,SCHEDULED
13-L9-3-1-094600,4-235,1,0,1698743366,0,1698743366,SCHEDULED
13-L9-3-1-094600,4-236,1,0,1698743479,0,1698743479,SCHEDULED
13-L9-3-1-094600,4-237,1,0,1698743580,0,1698743580,SCHEDULED
13-L9-4-1-092900,4-633,0,-300,1698740640,0,1698740940,SCHEDULED
13-L9-4-1-092900,4-1620,0,0,1698741120,0,1698741120,SCHEDULED
13-L9-4-1-092900,4-271,0,0,1698741188,0,1698741188,SCHEDULED
13-L9-4-1-092900,4-272,0,0,1698741244,0,1698741244,SCHEDULED
13-L9-4-1-092900,4-273,0,0,1698741300,0,1698741300,SCHEDULED
13-L9-4-1-092900,4-1229,0,0,1698741360,0,1698741360,SCHEDULED
13-L9-4-1-092900,4-1230,0,0,1698741540,0,1698741540,SCHEDULED
13-L9-4-1-092900,4-785,0,0,1698741587,0,1698741587,SCHEDULED
13-L9-4-1-092900,4-297,0,0,1698741649,0,1698741649,SCHEDULED
13-L9-4-1-092900,4-298,0,0,1698741731,0,1698741731,SCHEDULED
13-L9-4-1-092900,4-415,0,0,1698741793,0,1698741793,SCHEDULED
13-L9-4-1-092900,4-551,0,0,1698741900,0,1698741900,SCHEDULED
13-L9-4-1-092900,4-331,0,2,1698741979,2,1698741979,SCHEDULED
13-L9-4-1-092900,4-338,0,0,1698742002,0,1698742002,SCHEDULED
13-L9-4-1-092900,4-423,0,0,1698742058,0,1698742058,SCHEDULED
13-L9-4-1-092900,4-424,0,2,1698742106,2,1698742106,SCHEDULED
13-L9-4-1-092900,4-425,0,0,1698742140,0,1698742140,SCHEDULED
13-L9-4-1-092900,4-426,0,0,1698742193,0,1698742193,SCHEDULED
13-L9-4-1-092900,4-427,0,0,1698742239,0,1698742239,SCHEDULED
13-L9-4-1-092900,4-783,0,0,1698742301,0,1698742301,SCHEDULED
13-L9-4-1-092900,4-1359,0,2,1698742339,2,1698742339,SCHEDULED
13-L9-4-1-092900,4-784,0,0,1698742380,0,1698742380,SCHEDULED
13-L9-4-1-092900,4-542,0,0,1698742469,0,1698742469,SCHEDULED
13-L9-4-1-092900,4-731,0,0,1698742513,0,1698742513,SCHEDULED
13-L9-4-1-092900,4-495,0,0,1698742606,0,1698742606,SCHEDULED
13-L9-4-1-092900,4-543,0,0,1698742680,0,1698742680,SCHEDULED
13-L9-4-1-092900,4-1078,0,0,1698742920,0,1698742920,SCHEDULED
13-L9-5-1-091000,4-1078,1,-144,1698739656,0,1698739800,SCHEDULED
13-L9-5-1-091000,4-544,1,0,1698739921,144,1698740065,SCHEDULED
13-L9-5-1-091000,4-545,1,132,1698740117,132,1698740117,SCHEDULED
13-L9-5-1-091000,4-763,1,116,1698740192,132,1698740208,SCHEDULED
13-L9-5-1-091000,4-764,1,128,1698740265,132,1698740269,SCHEDULED
13-L9-5-1-091000,4-10001,1,132,1698740352,132,1698740352,SCHEDULED
13-L9-5-1-091000,4-1344,1,132,1698740374,136,1698740378,SCHEDULED
13-L9-5-1-091000,4-782,1,136,1698740397,137,1698740398,SCHEDULED
13-L9-5-1-091000,4-459,1,137,1698740429,157,1698740449,SCHEDULED
13-L9-5-1-091000,4-460,1,157,1698740472,181,1698740496,SCHEDULED
13-L9-5-1-091000,4-435,1,223,1698740563,248,1698740588,SCHEDULED
13-L9-5-1-091000,4-436,1,252,1698740638,252,1698740638,SCHEDULED
13-L9-5-1-091000,4-437,1,234,1698740711,252,1698740729,SCHEDULED
13-L9-5-1-091000,4-438,1,228,1698740761,228,1698740761,SCHEDULED
13-L9-5-1-091000,4-439,1,221,1698740789,221,1698740789,SCHEDULED
13-L9-5-1-091000,4-1347,1,235,1698740907,235,1698740907,SCHEDULED
13-L9-5-1-091000,4-445,1,223,1698740983,223,1698740983,SCHEDULED
13-L9-5-1-091000,4-320,1,203,1698741032,203,1698741032,SCHEDULED
13-L9-5-1-091000,4-321,1,235,1698741144,235,1698741144,SCHEDULED
13-L9-5-1-091000,4-779,1,235,1698741202,235,1698741202,SCHEDULED
13-L9-5-1-091000,4-78,1,223,1698741223,223,1698741223,SCHEDULED
13-L9-5-1-091000,4-1223,1,223,1698741343,223,1698741343,SCHEDULED
13-L9-5-1-091000,4-234,1,223,1698741392,223,1698741392,SCHEDULED
13-L9-5-1-091000,4-235,1,235,1698741441,235,1698741441,SCHEDULED
13-L9-5-1-091000,4-236,1,244,1698741563,244,1698741563,SCHEDULED
13-L9-5-1-091000,4-237,1,223,1698741643,223,1698741643,SCHEDULED
13-L9-5-1-094400,4-633,0,-197,1698741643,0,1698741840,SCHEDULED
13-L9-5-1-094400,4-1620,0,0,1698742020,0,1698742020,SCHEDULED
13-L9-5-1-094400,4-271,0,0,1698742088,0,1698742088,SCHEDULED
13-L9-5-1-094400,4-272,0,0,1698742144,0,1698742144,SCHEDULED
13-L9-5-1-094400,4-273,0,0,1698742200,0,1698742200,SCHEDULED
13-L9-5-1-094400,4-1229,0,0,1698742260,0,1698742260,SCHEDULED
13-L9-5-1-094400,4-1230,0,0,1698742440,0,1698742440,SCHEDULED
13-L9-5-1-094400,4-785,0,0,1698742487,0,1698742487,SCHEDULED
13-L9-5-1-094400,4-297,0,0,1698742549,0,1698742549,SCHEDULED
13-L9-5-1-094400,4-298,0,0,1698742631,0,1698742631,SCHEDULED
13-L9-5-1-094400,4-415,0,0,1698742693,0,1698742693,SCHEDULED
13-L9-5-1-094400,4-551,0,0,1698742800,0,1698742800,SCHEDULED
13-L9-5-1-094400,4-331,0,0,1698742877,0,1698742877,SCHEDULED
13-L9-5-1-094400,4-338,0,0,1698742902,0,1698742902,SCHEDULED
13-L9-5-1-094400,4-423,0,0,1698742958,0,1698742958,SCHEDULED
13-L9-5-1-094400,4-424,0,0,1698743004,0,1698743004,SCHEDULED
13-L9-5-1-094400,4-425,0,0,1698743040,0,1698743040,SCHEDULED
13-L9-5-1-094400,4-426,0,0,1698743093,0,1698743093,SCHEDULED
13-L9-5-1-094400,4-427,0,0,1698743139,0,1698743139,SCHEDULED
13-L9-5-1-094400,4-783,0,0,1698743201,0,1698743201,SCHEDULED
13-L9-5-1-094400,4-1359,0,0,1698743237,0,1698743237,SCHEDULED
13-L9-5-1-094400,4-784,0,0,1698743280,0,1698743280,SCHEDULED
13-L9-5-1-094400,4-542,0,0,1698743369,0,1698743369,SCHEDULED
13-L9-5-1-094400,4-731,0,0,1698743413,0,1698743413,SCHEDULED
13-L9-5-1-094400,4-495,0,0,1698743506,0,1698743506,SCHEDULED
13-L9-5-1-094400,4-543,0,0,1698743580,0,1698743580,SCHEDULED
13-L9-5-1-094400,4-1078,0,0,1698743820,0,1698743820,SCHEDULED
13-10-1-1-090400,4-728,1,-306,1698739134,220,1698739660,SCHEDULED
13-10-1-1-090400,4-729,1,172,1698739710,197,1698739735,SCHEDULED
13-10-1-1-090400,4-730,1,73,1698739835,98,1698739860,SCHEDULED
13-10-1-1-090400,4-731,1,78,1698739935,78,1698739935,SCHEDULED
13-10-1-1-090400,4-732,1,40,1698739960,65,1698739985,SCHEDULED
13-10-1-1-090400,4-858,1,-17,1698740085,21,1698740123,SCHEDULED
13-10-1-1-090400,4-1375,1,-12,1698740148,-12,1698740148,SCHEDULED
13-10-1-1-090400,4-1404,1,-14,1698740234,11,1698740259,SCHEDULED
13-10-1-1-090400,4-520,1,1,1698740340,1,1698740340,SCHEDULED
13-10-1-1-090400,4-1287,1,-10,1698740390,-10,1698740390,SCHEDULED
13-10-1-1-090400,4-739,1,-19,1698740440,-19,1698740440,SCHEDULED
13-10-1-1-090400,4-740,1,-69,1698740465,-44,1698740490,SCHEDULED
13-10-1-1-090400,4-741,1,-63,1698740515,-44,1698740534,SCHEDULED
13-10-1-1-090400,4-742,1,-50,1698740590,-50,1698740590,SCHEDULED
13-10-1-1-090400,4-1248,1,-123,1698740640,-23,1698740740,SCHEDULED
13-10-1-1-090400,4-1288,1,-23,1698740809,-23,1698740809,SCHEDULED
13-10-1-1-090400,4-1230,1,2,1698740993,2,1698740993,SCHEDULED
13-10-1-1-090400,4-776,1,-23,1698741037,-23,1698741037,SCHEDULED
13-10-1-1-090400,4-145,1,-23,1698741094,-23,1698741094,SCHEDULED
13-10-1-1-090400,4-146,1,-23,1698741167,-23,1698741167,SCHEDULED
13-10-1-1-090400,4-1231,1,2,1698741226,2,1698741226,SCHEDULED
13-10-1-1-090400,4-148,1,2,1698741294,2,1698741294,SCHEDULED
13-10-1-1-090400,4-149,1,-23,1698741337,-23,1698741337,SCHEDULED
13-10-1-1-090400,4-150,1,2,1698741400,2,1698741400,SCHEDULED
13-10-1-1-090400,4-1243,1,-23,1698741409,-23,1698741409,SCHEDULED
13-10-1-1-090400,4-151,1,-23,1698741454,-23,1698741454,SCHEDULED
13-10-1-1-090400,4-780,1,-23,1698741473,-23,1698741473,SCHEDULED
13-10-1-1-090400,4-152,1,2,1698741533,2,1698741533,SCHEDULED
13-10-1-1-090400,4-153,1,2,1698741592,2,1698741592,SCHEDULED
13-10-1-1-090400,4-154,1,-23,1698741645,-23,1698741645,SCHEDULED
13-10-1-1-090400,4-155,1,2,1698741752,2,1698741752,SCHEDULED
13-10-1-1-090400,4-39,1,-23,1698741757,-23,1698741757,SCHEDULED
13-10-1-1-090400,4-40,1,2,1698741833,2,1698741833,SCHEDULED
13-10-1-1-090400,4-42,1,2,1698741879,2,1698741879,SCHEDULED
13-10-1-1-090400,4-43,1,-48,1698741874,-48,1698741874,SCHEDULED
13-10-1-1-090400,4-1208,1,-23,1698741935,-23,1698741935,SCHEDULED
13-10-1-1-090400,4-1204,1,-23,1698741997,-23,1698741997,SCHEDULED
13-10-2-1-093200,4-1204,0,-624,1698740496,0,1698741120,SCHEDULED
13-10-2-1-093200,4-1209,0,0,1698741155,0,1698741155,SCHEDULED
13-10-2-1-093200,4-62,0,0,1698741181,0,1698741181,SCHEDULED
13-10-2-1-093200,4-63,0,0,1698741220,0,1698741220,SCHEDULED
13-10-2-1-093200,4-65,0,0,1698741264,0,1698741264,SCHEDULED
13-10-2-1-093200,4-66,0,0,1698741300,0,1698741300,SCHEDULED
13-10-2-1-093200,4-168,0,0,1698741322,0,1698741322,SCHEDULED
13-10-2-1-093200,4-169,0,0,1698741391,0,1698741391,SCHEDULED
13-10-2-1-093200,4-170,0,0,1698741460,0,1698741460,SCHEDULED
13-10-2-1-093200,4-171,0,0,1698741509,0,1698741509,SCHEDULED
13-10-2-1-093200,4-781,0,0,1698741542,0,1698741542,SCHEDULED
13-10-2-1-093200,4-172,0,0,1698741573,0,1698741573,SCHEDULED
13-10-2-1-093200,4-1236,0,0,1698741607,0,1698741607,SCHEDULED
13-10-2-1-093200,4-173,0,0,1698741628,0,1698741628,SCHEDULED
13-10-2-1-093200,4-174,0,0,1698741660,0,1698741660,SCHEDULED
13-10-2-1-093200,4-175,0,0,1698741748,0,1698741748,SCHEDULED
13-10-2-1-093200,4-176,0,0,1698741832,0,1698741832,SCHEDULED
13-10-2-1-093200,4-177,0,0,1698741887,0,1698741887,SCHEDULED
13-10-2-1-093200,4-178,0,0,1698741960,0,1698741960,SCHEDULED
13-10-2-1-093200,4-1222,0,0,1698742087,0,1698742087,SCHEDULED
13-10-2-1-093200,4-78,0,0,1698742140,0,1698742140,SCHEDULED
13-10-2-1-093200,4-1373,0,0,1698742213,0,1698742213,SCHEDULED
13-10-2-1-093200,4-1255,0,0,1698742269,0,1698742269,SCHEDULED
13-10-2-1-093200,4-752,0,0,1698742320,0,1698742320,SCHEDULED
13-10-2-1-093200,4-753,0,0,1698742391,0,1698742391,SCHEDULED
13-10-2-1-093200,4-754,0,0,1698742436,0,1698742436,SCHEDULED
13-10-2-1-093200,4-755,0,0,1698742498,0,1698742498,SCHEDULED
13-10-2-1-093200,4-1713,0,0,1698742560,0,1698742560,SCHEDULED
13-10-2-1-093200,4-509,0,0,1698742635,0,1698742635,SCHEDULED
13-10-2-1-093200,4-1363,0,0,1698742720,0,1698742720,SCHEDULED
13-10-2-1-093200,4-733,0,0,1698742800,0,1698742800,SCHEDULED
13-10-2-1-093200,4-884,0,0,1698742834,0,1698742834,SCHEDULED
13-10-2-1-093200,4-762,0,0,1698743040,0,1698743040,SCHEDULED
13-10-2-1-093200,4-763,0,0,1698743077,0,1698743077,SCHEDULED
13-10-2-1-093200,4-764,0,0,1698743129,0,1698743129,SCHEDULED
13-10-2-1-093200,4-765,0,0,1698743299,0,1698743299,SCHEDULED
13-10-2-1-093200,4-766,0,0,1698743364,0,1698743364,SCHEDULED
13-10-2-1-093200,4-767,0,0,1698743403,0,1698743403,SCHEDULED
13-10-2-1-093200,4-728,0,0,1698743460,0,1698743460,SCHEDULED
13-10-3-1-092900,4-728,1,-446,1698740494,0,1698740940,SCHEDULED
13-10-3-1-092900,4-729,1,0,1698741038,0,1698741038,SCHEDULED
13-10-3-1-092900,4-730,1,0,1698741262,0,1698741262,SCHEDULED
13-10-3-1-092900,4-731,1,0,1698741357,0,1698741357,SCHEDULED
13-10-3-1-092900,4-732,1,0,1698741420,0,1698741420,SCHEDULED
13-10-3-1-092900,4-858,1,0,1698741602,0,1698741602,SCHEDULED
13-10-3-1-092900,4-1375,1,0,1698741660,0,1698741660,SCHEDULED
13-10-3-1-092900,4-1404,1,0,1698741748,0,1698741748,SCHEDULED
13-10-3-1-092900,4-520,1,0,1698741839,0,1698741839,SCHEDULED
13-10-3-1-092900,4-1287,1,0,1698741900,0,1698741900,SCHEDULED
13-10-3-1-092900,4-739,1,0,1698741959,0,1698741959,SCHEDULED
13-10-3-1-092900,4-740,1,0,1698742034,0,1698742034,SCHEDULED
13-10-3-1-092900,4-741,1,0,1698742078,0,1698742078,SCHEDULED
13-10-3-1-092900,4-742,1,0,1698742140,0,1698742140,SCHEDULED
13-10-3-1-092900,4-1248,1,0,1698742263,0,1698742263,SCHEDULED
13-10-3-1-092900,4-1288,1,0,1698742332,0,1698742332,SCHEDULED
13-10-3-1-092900,4-1230,1,0,1698742491,0,1698742491,SCHEDULED
13-10-3-1-092900,4-776,1,0,1698742560,0,1698742560,SCHEDULED
13-10-3-1-092900,4-145,1,0,1698742617,0,1698742617,SCHEDULED
13-10-3-1-092900,4-146,1,0,1698742690,0,1698742690,SCHEDULED
13-10-3-1-092900,4-1231,1,0,1698742724,0,1698742724,SCHEDULED
13-10-3-1-092900,4-148,1,0,1698742792,0,1698742792,SCHEDULED
13-10-3-1-092900,4-149,1,0,1698742860,0,1698742860,SCHEDULED
13-10-3-1-092900,4-150,1,0,1698742898,0,1698742898,SCHEDULED
13-10-3-1-092900,4-1243,1,0,1698742932,0,1698742932,SCHEDULED
13-10-3-1-092900,4-151,1,0,1698742977,0,1698742977,SCHEDULED
13-10-3-1-092900,4-780,1,0,1698742996,0,1698742996,SCHEDULED
13-10-3-1-092900,4-152,1,0,1698743031,0,1698743031,SCHEDULED
13-10-3-1-092900,4-153,1,0,1698743090,0,1698743090,SCHEDULED
13-10-3-1-092900,4-154,1,0,1698743168,0,1698743168,SCHEDULED
13-10-3-1-092900,4-155,1,0,1698743250,0,1698743250,SCHEDULED
13-10-3-1-092900,4-39,1,0,1698743280,0,1698743280,SCHEDULED
13-10-3-1-092900,4-40,1,0,1698743331,0,1698743331,SCHEDULED
13-10-3-1-092900,4-42,1,0,1698743377,0,1698743377,SCHEDULED
13-10-3-1-092900,4-43,1,0,1698743422,0,1698743422,SCHEDULED
13-10-3-1-092900,4-1208,1,0,1698743458,0,1698743458,SCHEDULED
13-10-3-1-092900,4-1204,1,0,1698743520,0,1698743520,SCHEDULED
13-10-4-1-090500,4-1204,0,-584,1698738916,-59,1698739441,SCHEDULED
13-10-4-1-090500,4-1209,0,-69,1698739466,-59,1698739476,SCHEDULED
13-10-4-1-090500,4-62,0,-59,1698739502,-59,1698739502,SCHEDULED
13-10-4-1-090500,4-63,0,-59,1698739541,-59,1698739541,SCHEDULED
13-10-4-1-090500,4-65,0,-32,1698739612,-28,1698739616,SCHEDULED
13-10-4-1-090500,4-66,0,-28,1698739652,-27,1698739653,SCHEDULED
13-10-4-1-090500,4-168,0,-19,1698739691,-19,1698739691,SCHEDULED
13-10-4-1-090500,4-169,0,-36,1698739766,-19,1698739783,SCHEDULED
13-10-4-1-090500,4-170,0,-51,1698739842,-26,1698739867,SCHEDULED
13-10-4-1-090500,4-171,0,-67,1698739892,-67,1698739892,SCHEDULED
13-10-4-1-090500,4-781,0,-86,1698739916,-67,1698739935,SCHEDULED
13-10-4-1-090500,4-172,0,-103,1698739941,-77,1698739967,SCHEDULED
13-10-4-1-090500,4-1236,0,-98,1698739991,-77,1698740012,SCHEDULED
13-10-4-1-090500,4-173,0,-102,1698740016,-102,1698740016,SCHEDULED
13-10-4-1-090500,4-174,0,-119,1698740041,-102,1698740058,SCHEDULED
13-10-4-1-090500,4-175,0,-132,1698740116,-107,1698740141,SCHEDULED
13-10-4-1-090500,4-176,0,-115,1698740217,-107,1698740225,SCHEDULED
13-10-4-1-090500,4-177,0,-146,1698740241,-120,1698740267,SCHEDULED
13-10-4-1-090500,4-178,0,-154,1698740306,-130,1698740330,SCHEDULED
13-10-4-1-090500,4-1222,0,-172,1698740415,-147,1698740440,SCHEDULED
13-10-4-1-090500,4-78,0,-150,1698740490,-102,1698740538,SCHEDULED
13-10-4-1-090500,4-1373,0,-53,1698740660,-1,1698740712,SCHEDULED
13-10-4-1-090500,4-1255,0,22,1698740791,22,1698740791,SCHEDULED
13-10-4-1-090500,4-752,0,-26,1698740794,-26,1698740794,SCHEDULED
13-10-4-1-090500,4-753,0,22,1698740913,22,1698740913,SCHEDULED
13-10-4-1-090500,4-754,0,-26,1698740910,-26,1698740910,SCHEDULED
13-10-4-1-090500,4-755,0,-26,1698740972,-26,1698740972,SCHEDULED
13-10-4-1-090500,4-1713,0,-26,1698741034,-26,1698741034,SCHEDULED
13-10-4-1-090500,4-509,0,22,1698741157,22,1698741157,SCHEDULED
13-10-4-1-090500,4-1363,0,-1,1698741219,-1,1698741219,SCHEDULED
13-10-4-1-090500,4-733,0,-26,1698741274,-26,1698741274,SCHEDULED
13-10-4-1-090500,4-884,0,-1,1698741333,-1,1698741333,SCHEDULED
13-10-4-1-090500,4-762,0,-26,1698741514,-26,1698741514,SCHEDULED
13-10-4-1-090500,4-763,0,-1,1698741576,-1,1698741576,SCHEDULED
13-10-4-1-090500,4-764,0,14,1698741643,14,1698741643,SCHEDULED
13-10-4-1-090500,4-765,0,14,1698741813,14,1698741813,SCHEDULED
13-10-4-1-090500,4-766,0,14,1698741878,14,1698741878,SCHEDULED
13-10-4-1-090500,4-767,0,-26,1698741877,-26,1698741877,SCHEDULED
13-10-4-1-090500,4-728,0,-26,1698741934,-26,1698741934,SCHEDULED
13-10-4-1-095400,4-728,1,-480,1698741960,0,1698742440,SCHEDULED
13-10-4-1-095400,4-729,1,0,1698742538,0,1698742538,SCHEDULED
13-10-4-1-095400,4-730,1,0,1698742762,0,1698742762,SCHEDULED
13-10-4-1-095400,4-731,1,0,1698742857,0,1698742857,SCHEDULED
13-10-4-1-095400,4-732,1,0,1698742920,0,1698742920,SCHEDULED
13-10-4-1-095400,4-858,1,0,1698743102,0,1698743102,SCHEDULED
13-10-4-1-095400,4-1375,1,0,1698743160,0,1698743160,SCHEDULED
13-10-4-1-095400,4-1404,1,0,1698743248,0,1698743248,SCHEDULED
13-10-4-1-095400,4-520,1,0,1698743339,0,1698743339,SCHEDULED
13-10-4-1-095400,4-1287,1,0,1698743400,0,1698743400,SCHEDULED
13-10-4-1-095400,4-739,1,0,1698743459,0,1698743459,SCHEDULED
13-10-4-1-095400,4-740,1,0,1698743534,0,1698743534,SCHEDULED
13-10-4-1-095400,4-741,1,0,1698743578,0,1698743578,SCHEDULED
13-10-4-1-095400,4-742,1,0,1698743640,0,1698743640,SCHEDULED
13-10-4-1-095400,4-1248,1,0,1698743763,0,1698743763,SCHEDULED
13-10-4-1-095400,4-1288,1,0,1698743832,0,1698743832,SCHEDULED
13-10-4-1-095400,4-1230,1,0,1698743991,0,1698743991,SCHEDULED
13-10-4-1-095400,4-776,1,0,1698744060,0,1698744060,SCHEDULED
13-10-4-1-095400,4-145,1,0,1698744117,0,1698744117,SCHEDULED
13-10-4-1-095400,4-146,1,0,1698744190,0,1698744190,SCHEDULED
13-10-4-1-095400,4-1231,1,0,1698744224,0,1698744224,SCHEDULED
13-10-4-1-095400,4-148,1,0,1698744292,0,1698744292,SCHEDULED
