trip_id,stop_id,direction_id,arrival_delay,arrival_time,departure_delay,departure_time
23-T2-12-1-133215,4-1509,1,21,1697715156,26,1697715161
23-T2-12-1-133215,4-1538,1,-7,1697715216,21,1697715244
23-T2-12-1-133215,4-1539,1,-10,1697715303,22,1697715335
23-T2-12-1-133215,4-1518,1,-12,1697715455,22,1697715489
23-T2-12-1-133215,4-1514,1,-12,1697715517,23,1697715552
23-T2-12-1-133215,4-1498,1,-19,1697715632,19,1697715670
23-T2-12-1-133215,4-1508,1,-24,1697715737,17,1697715778
23-T2-12-1-133215,4-1505,1,-29,1697715842,11,1697715882
23-T2-12-1-133215,4-1497,1,-41,1697715937,7,1697715985
23-T2-12-1-133215,4-1510,1,-61,1697716057,-4,1697716114
23-T2-12-1-133215,4-1536,1,-76,1697716173,-46,1697716203
23-T2-12-1-133215,4-1494,1,-97,1697716252,-37,1697716312
23-T2-12-1-133215,4-1499,1,-77,1697716347,-32,1697716392
23-T2-12-1-133215,4-1537,1,0,0,-83,1697716534
23-T2-12-1-141553,4-1459,0,-369,1697717384,0,1697717753
23-T2-12-1-141553,4-1464,0,0,1697717873,0,1697717873
23-T2-12-1-141553,4-1533,0,0,1697717993,0,1697717993
23-T2-12-1-141553,4-1469,0,0,1697718108,0,1697718108
23-T2-12-1-141553,4-1457,0,0,1697718208,0,1697718208
23-T2-12-1-141553,4-1471,0,0,1697718300,0,1697718300
23-T2-12-1-141553,4-1474,0,0,1697718390,0,1697718390
23-T2-12-1-141553,4-1530,0,0,1697718494,0,1697718494
23-T2-12-1-141553,4-1467,0,0,1697718672,0,1697718672
23-T2-12-1-141553,4-1462,0,0,1697718773,0,1697718773
23-T2-12-1-141553,4-1528,0,0,1697718870,0,1697718870
23-T2-12-1-141553,4-1477,0,0,1697718993,0,1697718993
23-T2-12-1-141553,4-1465,0,0,1697719113,0,1697719113
23-T2-12-1-141553,4-1472,0,0,1697719218,0,1697719218
23-T2-12-1-141553,4-1475,0,0,1697719338,0,1697719338
23-T2-12-1-141553,4-1466,0,0,1697719447,0,1697719447
23-T2-12-1-141553,4-1484,0,0,1697719571,0,1697719571
23-T2-12-1-141553,4-1487,0,0,1697719646,0,1697719646
